id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
57,"ACE Engineering College, Ghatkesar","Ghatkesar,Telangana",Telangana,Ghatkesar,| Careers360  Rating: AAA+,AAA+,,B.Tech Computer Science and Engineering,"JEE Main,Telangana State Engineering Agriculture and Medical Common Entrance Test",3.8/5,Not Mentioned,Private,https://careers360.com/colleges/ace-engineering-college-ghatkesar,https://www.careers360.com/colleges/ace-engineering-college-ghatkesar?gallery=true,https://careers360.com/university/ace-engineering-college-ghatkesar,https://www.careers360.com/university/ace-engineering-college-ghatkesar?gallery=true
58,"ACET Pondicherry - Achariya College of Engineering Technology, Puducherry","Puducherry,Puducherry",Puducherry,Puducherry,No Ranking,,,B.Tech Computer Science and Engineering,Not Mentioned,3.0/5,Not Mentioned,Private,https://careers360.com/colleges/achariya-college-of-engineering-technology-puducherry,https://www.careers360.com/colleges/achariya-college-of-engineering-technology-puducherry?gallery=true,https://careers360.com/university/achariya-college-of-engineering-technology-puducherry,https://www.careers360.com/university/achariya-college-of-engineering-technology-puducherry?gallery=true
59,"Acharya Baldev Polytechnic College, Jaunpur","Jaunpur,Uttar Pradesh",Uttar Pradesh,Jaunpur,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-baldev-polytechnic-college-jaunpur,https://www.careers360.com/colleges/acharya-baldev-polytechnic-college-jaunpur?gallery=true,https://careers360.com/university/acharya-baldev-polytechnic-college-jaunpur,https://www.careers360.com/university/acharya-baldev-polytechnic-college-jaunpur?gallery=true
60,"Acharya College of Engineering, Badvel","Kadapa,Andhra Pradesh",Andhra Pradesh,Kadapa,No Ranking,,,B.Tech Computer Science and Engineering,"JEE Main,Andhra Pradesh Engineering Agriculture and Medical Common Entrance Test",5.0/5,Not Mentioned,Private,https://careers360.com/colleges/acharya-college-of-engineering-badvel,https://www.careers360.com/colleges/acharya-college-of-engineering-badvel?gallery=true,https://careers360.com/university/acharya-college-of-engineering-badvel,https://www.careers360.com/university/acharya-college-of-engineering-badvel?gallery=true
61,"AIGS Bangalore - Acharya Institute of Graduate Studies, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,BCA Artificial Intelligence,Not Mentioned,4.3/5,Not Mentioned,Private,https://careers360.com/colleges/acharya-institute-of-graduate-studies-bangalore,https://www.careers360.com/colleges/acharya-institute-of-graduate-studies-bangalore?gallery=true,https://careers360.com/university/acharya-institute-of-graduate-studies-bangalore,https://www.careers360.com/university/acharya-institute-of-graduate-studies-bangalore?gallery=true
62,"Acharya Institute of Technology, Bangalore (AIT Bangalore ) - Acharya Institute of Technology, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,| Careers360  Rating: AAA+,AAA+,,BE Computer Science and Engineering,"COMEDK UGET,Karnataka Common Entrance Test",3.8/5,['₹4.59 Lakhs'],Private,https://careers360.com/colleges/acharya-institute-of-technology-bangalore,https://www.careers360.com/colleges/acharya-institute-of-technology-bangalore?gallery=true,https://careers360.com/university/acharya-institute-of-technology-bangalore,https://www.careers360.com/university/acharya-institute-of-technology-bangalore?gallery=true
68,"Acharya Patashala Polytechnic, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-patashala-polytechnic-bangalore,https://www.careers360.com/colleges/acharya-patashala-polytechnic-bangalore?gallery=true,https://careers360.com/university/acharya-patashala-polytechnic-bangalore,https://www.careers360.com/university/acharya-patashala-polytechnic-bangalore?gallery=true
69,"Acharya Polytechnic, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,Diploma in Computer Science and Engineering,Not Mentioned,3.5/5,Not Mentioned,Private,https://careers360.com/colleges/acharya-polytechnic-bangalore,https://www.careers360.com/colleges/acharya-polytechnic-bangalore?gallery=true,https://careers360.com/university/acharya-polytechnic-bangalore,https://www.careers360.com/university/acharya-polytechnic-bangalore?gallery=true
70,"Acharya Polytechnic College, Salem","Salem,Tamil Nadu",Tamil Nadu,Salem,No Ranking,,,Diploma in Electrical and Electronics Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-polytechnic-college-salem,https://www.careers360.com/colleges/acharya-polytechnic-college-salem?gallery=true,https://careers360.com/university/acharya-polytechnic-college-salem,https://www.careers360.com/university/acharya-polytechnic-college-salem?gallery=true
71,"APC College Kolkata - Acharya Prafulla Chandra College, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,B.Sc Electronics Hons,Not Mentioned,4.4/5,Not Mentioned,Private,https://careers360.com/colleges/acharya-prafulla-chandra-college-kolkata,https://www.careers360.com/colleges/acharya-prafulla-chandra-college-kolkata?gallery=true,https://careers360.com/university/acharya-prafulla-chandra-college-kolkata,https://www.careers360.com/university/acharya-prafulla-chandra-college-kolkata?gallery=true
73,"Acharya School of Design, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,BVA Product Design,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-school-of-design-bangalore,https://www.careers360.com/colleges/acharya-school-of-design-bangalore?gallery=true,https://careers360.com/university/acharya-school-of-design-bangalore,https://www.careers360.com/university/acharya-school-of-design-bangalore?gallery=true
74,"Acharya Shri Chander Technical Institute, Jammu","Jammu,Jammu and Kashmir",Jammu and Kashmir,Jammu,No Ranking,,,Diploma in Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-shri-chander-technical-institute-jammu,https://www.careers360.com/colleges/acharya-shri-chander-technical-institute-jammu?gallery=true,https://careers360.com/university/acharya-shri-chander-technical-institute-jammu,https://www.careers360.com/university/acharya-shri-chander-technical-institute-jammu?gallery=true
75,"Acharya Shrimannarayan Polytechnic, Wardha","Wardha,Maharashtra",Maharashtra,Wardha,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-shrimannarayan-polytechnic-wardha,https://www.careers360.com/colleges/acharya-shrimannarayan-polytechnic-wardha?gallery=true,https://careers360.com/university/acharya-shrimannarayan-polytechnic-wardha,https://www.careers360.com/university/acharya-shrimannarayan-polytechnic-wardha?gallery=true
76,"Acharya's NRV School of Architecture, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in Architecture",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya's-nrv-school-of-architecture-bangalore,https://www.careers360.com/colleges/acharya's-nrv-school-of-architecture-bangalore?gallery=true,https://careers360.com/university/acharya's-nrv-school-of-architecture-bangalore,https://www.careers360.com/university/acharya's-nrv-school-of-architecture-bangalore?gallery=true
77,"Acharya Vinoba Bhave Institute of Technology, Wardha","Pavnar,Maharashtra",Maharashtra,Pavnar,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/acharya-vinoba-bhave-institute-of-technology-wardha,https://www.careers360.com/colleges/acharya-vinoba-bhave-institute-of-technology-wardha?gallery=true,https://careers360.com/university/acharya-vinoba-bhave-institute-of-technology-wardha,https://www.careers360.com/university/acharya-vinoba-bhave-institute-of-technology-wardha?gallery=true
78,"Achutha Institute of Technology, Chikkaballapur","Chikkaballapur,Karnataka",Karnataka,Chikkaballapur,No Ranking,,,BE Aeronautical Engineering,"KCET,",0.5/5,Not Mentioned,Private,https://careers360.com/colleges/achutha-institute-of-technology-chikkaballapur,https://www.careers360.com/colleges/achutha-institute-of-technology-chikkaballapur?gallery=true,https://careers360.com/university/achutha-institute-of-technology-chikkaballapur,https://www.careers360.com/university/achutha-institute-of-technology-chikkaballapur?gallery=true
79,"AC Kunhimon Haji Memorial ICA College, Thozhiyoor","Thrissur,Kerala",Kerala,Thrissur,No Ranking,,,B.Sc Electronics,Not Mentioned,No Ratings,['₹60 K'],Private,https://careers360.com/colleges/ac-kunhimon-haji-memorial-ica-college-thozhiyoor,https://www.careers360.com/colleges/ac-kunhimon-haji-memorial-ica-college-thozhiyoor?gallery=true,https://careers360.com/university/ac-kunhimon-haji-memorial-ica-college-thozhiyoor,https://www.careers360.com/university/ac-kunhimon-haji-memorial-ica-college-thozhiyoor?gallery=true
80,"ACME College of Engineering, Ghaziabad","Ghaziabad,Uttar Pradesh",Uttar Pradesh,Ghaziabad,No Ranking,,,B.Tech Mechanical Engineering,Not Mentioned,No Ratings,['₹3 Lakhs'],Private,https://careers360.com/colleges/acme-college-of-engineering-ghaziabad,https://www.careers360.com/colleges/acme-college-of-engineering-ghaziabad?gallery=true,https://careers360.com/university/acme-college-of-engineering-ghaziabad,https://www.careers360.com/university/acme-college-of-engineering-ghaziabad?gallery=true
81,"ACN College of Engineering and Management Studies, Aligarh","Aligarh,Uttar Pradesh",Uttar Pradesh,Aligarh,No Ranking,,,B.Tech Civil Engineering,"UPCET,",4.0/5,Not Mentioned,Private,https://careers360.com/colleges/acn-college-of-engineering-and-management-studies-aligarh,https://www.careers360.com/colleges/acn-college-of-engineering-and-management-studies-aligarh?gallery=true,https://careers360.com/university/acn-college-of-engineering-and-management-studies-aligarh,https://www.careers360.com/university/acn-college-of-engineering-and-management-studies-aligarh?gallery=true
82,"ACN College of Polytechnic, Aligarh","Aligarh,Uttar Pradesh",Uttar Pradesh,Aligarh,No Ranking,,,Diploma in Electrical Engineering,Not Mentioned,3.7/5,Not Mentioned,Private,https://careers360.com/colleges/acn-college-of-polytechnic-aligarh,https://www.careers360.com/colleges/acn-college-of-polytechnic-aligarh?gallery=true,https://careers360.com/university/acn-college-of-polytechnic-aligarh,https://www.careers360.com/university/acn-college-of-polytechnic-aligarh?gallery=true
83,"AC Patil College of Engineering, Navi Mumbai","Navi Mumbai,Maharashtra",Maharashtra,Navi Mumbai,No Ranking,,,BE Artificial Intelligence and Data Science,Not Mentioned,4.0/5,['₹4.86 Lakhs'],Private,https://careers360.com/colleges/ac-patil-college-of-engineering-navi-mumbai,https://www.careers360.com/colleges/ac-patil-college-of-engineering-navi-mumbai?gallery=true,https://careers360.com/university/ac-patil-college-of-engineering-navi-mumbai,https://www.careers360.com/university/ac-patil-college-of-engineering-navi-mumbai?gallery=true
84,"Acropolis Institute of Technology and Research, Bhopal","Bhopal,Madhya Pradesh",Madhya Pradesh,Bhopal,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,4.0/5,Not Mentioned,Private,https://careers360.com/colleges/acropolis-institute-of-technology-and-research-bhopal,https://www.careers360.com/colleges/acropolis-institute-of-technology-and-research-bhopal?gallery=true,https://careers360.com/university/acropolis-institute-of-technology-and-research-bhopal,https://www.careers360.com/university/acropolis-institute-of-technology-and-research-bhopal?gallery=true
85,"AITR Indore - Acropolis Institute of Technology and Research, Indore","Indore,Madhya Pradesh",Madhya Pradesh,Indore,| Careers360  Rating: AAA,AAA,,B.Tech Computer Science and Engineering,Not Mentioned,4.2/5,Not Mentioned,Private,https://careers360.com/colleges/acropolis-institute-of-technology-and-research-indore,https://www.careers360.com/colleges/acropolis-institute-of-technology-and-research-indore?gallery=true,https://careers360.com/university/acropolis-institute-of-technology-and-research-indore,https://www.careers360.com/university/acropolis-institute-of-technology-and-research-indore?gallery=true
86,"ACSCE Bangalore - ACS College of Engineering, Bangalore","Bangalore,Karnataka",Karnataka,Bangalore,| Careers360  Rating: AAA,AAA,,BE Computer Science and Engineering,"COMEDK UGET,Karnataka Common Entrance Test",3.2/5,Not Mentioned,Private,https://careers360.com/colleges/acs-college-of-engineering-bangalore,https://www.careers360.com/colleges/acs-college-of-engineering-bangalore?gallery=true,https://careers360.com/university/acs-college-of-engineering-bangalore,https://www.careers360.com/university/acs-college-of-engineering-bangalore?gallery=true
87,"ACT College of Engineering and Technology, Kancheepuram","Kancheepuram,Tamil Nadu",Tamil Nadu,Kancheepuram,No Ranking,,,BE Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/act-college-of-engineering-and-technology-kancheepuram,https://www.careers360.com/colleges/act-college-of-engineering-and-technology-kancheepuram?gallery=true,https://careers360.com/university/act-college-of-engineering-and-technology-kancheepuram,https://www.careers360.com/university/act-college-of-engineering-and-technology-kancheepuram?gallery=true
88,"Adaikalamatha College, Thanjavur","Thanjavur,Tamil Nadu",Tamil Nadu,Thanjavur,No Ranking,,,M.Sc Electronics,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/adaikalamatha-college-thanjavur,https://www.careers360.com/colleges/adaikalamatha-college-thanjavur?gallery=true,https://careers360.com/university/adaikalamatha-college-thanjavur,https://www.careers360.com/university/adaikalamatha-college-thanjavur?gallery=true
89,"Adamas Institute of Technology, North 24 Parganas","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,2.4/5,['₹3.51 Lakhs'],Private,https://careers360.com/colleges/adamas-institute-of-technology-north-24-parganas,https://www.careers360.com/colleges/adamas-institute-of-technology-north-24-parganas?gallery=true,https://careers360.com/university/adamas-institute-of-technology-north-24-parganas,https://www.careers360.com/university/adamas-institute-of-technology-north-24-parganas?gallery=true
90,"Adamas University, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,| Careers360  Rating: AAA,AAA,,B.Tech Computer Science and Engineering,"PUEEE,",4.1/5,Not Mentioned,Private,https://careers360.com/colleges/adamas-university-kolkata,https://www.careers360.com/colleges/adamas-university-kolkata?gallery=true,https://careers360.com/university/adamas-university-kolkata,https://www.careers360.com/university/adamas-university-kolkata?gallery=true
91,"Adam's Engineering College, Khammam","Khammam,Telangana",Telangana,Khammam,No Ranking,,,B.Tech Civil Engineering,"TS EAMCET,",3.9/5,Not Mentioned,Private,https://careers360.com/colleges/adam's-engineering-college-khammam,https://www.careers360.com/colleges/adam's-engineering-college-khammam?gallery=true,https://careers360.com/university/adam's-engineering-college-khammam,https://www.careers360.com/university/adam's-engineering-college-khammam?gallery=true
92,"Adani Institute of Infrastructure Engineering, Ahmedabad","Ahmedabad,Gujarat",Gujarat,Ahmedabad,No Ranking,,,B.Tech Artificial Intelligence and machine Learning,"JEE Main,Gujarat Common Entrance Test",4.5/5,Not Mentioned,Private,https://careers360.com/colleges/adani-institute-of-infrastructure-engineering-ahmedabad,https://www.careers360.com/colleges/adani-institute-of-infrastructure-engineering-ahmedabad?gallery=true,https://careers360.com/university/adani-institute-of-infrastructure-engineering-ahmedabad,https://www.careers360.com/university/adani-institute-of-infrastructure-engineering-ahmedabad?gallery=true
